household_key,tot_spend,coup_user,COUPON_UPC
1893,373.71000000000015,no,0
1894,2335.469999999998,no,0
1895,927.5600000000009,no,0
1896,3378.3399999999874,no,0
1897,19.58,no,0
1898,717.7100000000004,no,0
1899,11276.799999999941,yes,10
1900,8541.139999999896,no,0
1901,11462.239999999918,no,0
1902,1646.0000000000014,no,0
1903,1152.3200000000015,no,0
1904,304.26000000000005,no,0
1905,1772.9100000000017,no,0
1906,8631.609999999902,no,0
1907,8939.49999999992,yes,3
1908,714.3100000000001,no,0
1909,546.9899999999998,no,0
1910,741.8300000000007,no,0
1911,1601.2700000000004,no,0
1912,2256.4499999999975,no,0
1913,895.76,no,0
1914,4075.94999999996,no,0
1915,485.8,no,0
1916,2885.6999999999916,no,0
1917,6787.99999999991,yes,7
1918,3012.4899999999902,no,0
1919,4154.949999999985,no,0
1920,1927.7400000000014,no,0
1921,1460.1200000000003,yes,3
1922,3096.939999999987,no,0
1923,4870.309999999968,yes,7
1924,6225.449999999935,no,0
1925,3019.1999999999857,no,0
1926,2145.7099999999996,no,0
1927,5097.279999999971,no,0
1928,2328.369999999997,yes,1
1929,4395.829999999975,no,0
1930,2674.8999999999946,no,0
1931,2211.0800000000027,no,0
1932,2678.779999999994,no,0
1933,2180.2200000000003,no,0
1934,542.8699999999999,no,0
1935,12371.259999999973,yes,9
1936,5029.859999999977,yes,1
1937,6742.439999999915,yes,17
1938,1032.9500000000005,no,0
1939,3784.6199999999835,no,0
1940,2392.719999999997,no,0
1941,742.8500000000001,no,0
1942,3135.0599999999836,no,0
1943,5116.5799999999745,no,0
1944,10942.8799999999,yes,10
1945,1020.5700000000003,no,0
1946,3312.45999999999,no,0
1947,7209.249999999936,yes,5
1948,1602.3200000000031,no,0
1949,1658.9600000000041,no,0
1950,746.7400000000002,no,0
1951,561.4800000000001,no,0
1952,1003.8700000000007,no,0
1953,2722.8099999999963,no,0
1954,1965.650000000001,no,0
1955,7634.499999999915,no,0
1956,2174.5499999999997,no,0
1957,1994.2300000000046,yes,6
1958,1017.8599999999997,no,0
1959,5592.539999999969,yes,1
1960,2637.779999999994,no,0
1961,1634.2200000000034,no,0
1962,3512.5499999999815,no,0
1963,2542.449999999997,yes,4
1964,1990.120000000002,no,0
1965,4142.689999999979,yes,4
1966,5307.889999999958,no,0
1967,1802.930000000003,no,0
1968,2479.969999999996,no,0
1969,2246.2000000000057,no,0
1970,1091.0800000000013,no,0
1971,5297.129999999966,no,0
1972,2435.729999999999,no,0
1973,1683.5500000000031,no,0
1974,5265.9999999999445,no,0
1975,17548.270000000088,yes,6
1976,3546.8099999999827,no,0
1977,357.99000000000007,no,0
1978,1459.6799999999998,no,0
1979,1146.6700000000008,no,0
1980,4443.149999999977,no,0
1981,1450.6800000000026,no,0
1982,4213.849999999989,no,0
1983,2497.8999999999955,no,0
1984,38.940000000000005,no,0
1985,8605.359999999922,yes,3
1986,230.05999999999997,no,0
1987,1973.5400000000031,no,0
1988,7907.929999999918,no,0
1989,3052.8699999999935,yes,8
1990,4593.259999999983,yes,10
1991,320.14000000000004,no,0
1992,528.6500000000002,no,0
1993,1359.3300000000008,no,0
1994,1069.0000000000007,no,0
1995,15332.42999999985,yes,7
1996,2654.1999999999907,no,0
1997,4295.679999999961,no,0
1998,2383.5399999999963,no,0
1999,783.33,no,0
2000,552.2899999999998,no,0
2001,1214.2800000000009,no,0
2002,2465.1199999999963,no,0
2003,1976.480000000004,no,0
2004,10053.869999999886,yes,16
2005,1439.1900000000019,no,0
2006,4873.23999999997,yes,1
2007,8887.749999999896,yes,23
2008,2332.4500000000057,no,0
2009,1506.8800000000022,no,0
2010,1605.9800000000023,no,0
2011,1367.3400000000006,yes,2
2012,8535.059999999972,no,0
2013,1182.470000000001,no,0
2014,1489.8900000000028,no,0
2015,6628.699999999924,no,0
2016,1728.5300000000002,no,0
2017,7106.619999999974,no,0
2018,4038.1499999999724,no,0
2019,13160.49999999997,yes,9
2020,8458.20999999989,no,0
2021,1393.2400000000016,no,0
2022,7875.779999999895,no,0
2023,1805.6300000000022,no,0
2024,4956.989999999954,yes,1
2025,1119.5400000000009,no,0
2026,1181.6300000000003,no,0
2027,1915.2800000000038,no,0
2028,1984.7300000000046,no,0
2029,1688.9000000000003,no,0
2030,2628.099999999993,no,0
2031,306.37000000000006,no,0
2032,1274.780000000001,no,0
2033,2512.7799999999984,no,0
2034,3118.3499999999926,no,0
2035,1083.6200000000008,no,0
2036,4064.4499999999716,no,0
2037,1743.9700000000055,no,0
2038,1489.8000000000022,no,0
2039,2260.4600000000023,no,0
2040,2968.5099999999916,no,0
2041,6406.98999999994,yes,1
2042,4809.0499999999765,yes,5
2043,1640.7900000000043,no,0
2044,1000.8400000000014,no,0
2045,310.6399999999999,no,0
2046,638.8000000000001,no,0
2047,4816.349999999977,no,0
2048,1538.4600000000028,no,0
2049,998.1200000000007,no,0
2050,5193.219999999974,no,0
2051,4923.159999999958,no,0
2052,131.82999999999998,no,0
2053,3351.3399999999856,no,0
2054,217.60000000000002,no,0
2055,2408.7399999999957,no,0
2056,2450.8,no,0
2057,3150.449999999993,yes,1
2058,5970.569999999934,no,0
2059,2359.120000000001,no,0
2060,629.9000000000001,no,0
2061,226.71000000000004,no,0
2062,5357.619999999954,yes,7
2063,2591.429999999992,no,0
2064,5424.849999999933,yes,2
2065,3268.3299999999863,no,0
2066,2141.7800000000007,yes,1
2067,120.00999999999998,no,0
2068,2561.4000000000005,no,0
2069,2068.17,no,0
2070,9210.419999999966,no,0
2071,1732.970000000002,no,0
2072,278.2800000000001,no,0
2073,1697.2300000000025,no,0
2074,678.7199999999997,no,0
2075,4736.509999999978,no,0
2076,8297.939999999917,no,0
2077,1835.1800000000019,no,0
2078,2323.9200000000014,no,0
2079,4802.86999999996,no,0
2080,5704.13999999996,yes,3
2081,921.8400000000004,no,0
2082,5082.409999999971,yes,3
2083,8308.389999999907,yes,1
2084,2937.9499999999985,yes,2
2085,12894.569999999927,yes,8
2086,6269.539999999932,no,0
2087,7832.739999999921,yes,6
2088,4905.7099999999755,yes,2
2089,159.9599999999999,no,0
2090,1201.0300000000007,no,0
2091,834.5600000000004,no,0
2092,2290.539999999999,no,0
2093,490.97999999999996,no,0
2094,3055.5199999999923,yes,3
2095,3790.489999999991,no,0
2096,1301.6500000000026,no,0
2097,8823.829999999938,no,0
2098,682.4600000000004,no,0
2099,691.3000000000001,no,0
2100,3185.3099999999918,yes,15
2101,420.01999999999964,no,0
2102,3619.759999999981,no,0
2103,361.01000000000005,no,0
2104,494.5700000000001,no,0
2105,899.9200000000004,no,0
2106,2807.0299999999916,no,0
2107,3409.0599999999863,no,0
2108,1830.9900000000061,no,0
2109,2508.2400000000002,no,0
2110,12470.02999999983,no,0
2111,2590.37,yes,1
2112,5116.149999999966,yes,4
2113,1599.0800000000042,no,0
2114,3170.2799999999907,no,0
2115,14774.859999999922,yes,2
2116,12228.089999999935,no,0
2117,1050.3900000000008,yes,1
2118,1107.7900000000009,no,0
2119,2295.16,no,0
2120,1643.2000000000016,no,0
2121,5582.789999999953,no,0
2122,441.84,no,0
2123,4332.44999999997,yes,10
2124,7859.409999999956,yes,20
2125,4833.289999999968,no,0
2126,4713.849999999954,no,0
2127,1461.82,no,0
2128,1877.7100000000005,no,0
2129,7164.989999999951,no,0
2130,6060.3899999999385,yes,15
2131,3982.869999999983,no,0
2132,575.87,no,0
2133,6759.919999999924,no,0
2134,9129.829999999884,yes,1
2135,779.2900000000006,no,0
2136,1552.430000000003,no,0
2137,2970.1399999999903,no,0
2138,1878.4800000000032,no,0
2139,4695.589999999972,no,0
2140,1567.8900000000026,no,0
2141,5246.669999999966,no,0
2142,7631.119999999918,no,0
2143,298.65000000000003,no,0
2144,2265.9000000000015,no,0
2145,1090.6200000000008,no,0
2146,1692.5400000000025,no,0
2147,5706.009999999955,yes,9
2148,3263.9199999999905,yes,2
2149,3703.419999999988,no,0
2150,69.32,no,0
2151,834.2700000000008,no,0
2152,156.54999999999995,no,0
2153,933.4300000000001,no,0
2154,2523.339999999994,no,0
2155,313.83,no,0
2156,5874.4599999999555,yes,1
2157,390.6999999999999,no,0
2158,3194.1699999999955,yes,6
2159,2018.950000000002,no,0
2160,748.0700000000004,no,0
2161,2064.1100000000033,no,0
2162,13923.44999999995,yes,1
2163,356.1,no,0
2164,1596.4800000000012,no,0
2165,182.1,no,0
2166,84.21000000000001,no,0
2167,1714.6100000000024,no,0
2168,5666.659999999936,yes,5
2169,857.9600000000012,no,0
2170,6198.889999999955,no,0
2171,4031.0799999999713,yes,1
2172,2408.109999999995,no,0
2173,2177.520000000001,no,0
2174,644.33,no,0
2175,610.2199999999997,no,0
2176,2601.5599999999945,no,0
2177,133.5,no,0
2178,3681.129999999983,no,0
2179,1452.2900000000013,no,0
2180,936.3899999999999,no,0
2181,3074.449999999995,no,0
2182,1530.5200000000011,no,0
2183,4093.1199999999826,no,0
2184,5094.7999999999565,no,0
2185,8550.7299999999,yes,3
2186,5469.529999999944,no,0
2187,2667.13,no,0
2188,3917.339999999986,no,0
2189,1335.4700000000016,no,0
2190,9520.849999999933,no,0
2191,780.9200000000006,no,0
2192,492.0300000000001,no,0
2193,9155.00999999986,no,0
2194,7169.779999999921,no,0
2195,1180.7200000000012,no,0
2196,1153.0500000000015,no,0
2197,670.4300000000003,no,0
2198,7205.879999999918,no,0
2199,5639.169999999965,yes,13
2200,8673.109999999935,yes,20
2201,27.509999999999998,no,0
2202,319.9000000000001,no,0
2203,5239.089999999963,no,0
2204,2646.0499999999956,no,0
2205,1978.7600000000004,no,0
2206,502.24999999999994,no,0
2207,4866.059999999966,no,0
2208,9456.829999999894,no,0
2209,6996.679999999934,no,0
2210,1727.9700000000025,no,0
2211,2292.5200000000036,no,0
2212,251.33000000000013,no,0
2213,3505.209999999981,yes,2
2214,450.87,no,0
2215,2402.1099999999988,no,0
2216,454.57000000000005,no,0
2217,4430.009999999974,yes,2
2218,975.2500000000001,no,0
2219,1077.4200000000005,no,0
2220,215.57999999999998,no,0
2221,2301.400000000004,no,0
2222,3076.26999999999,yes,1
2223,2059.7599999999984,no,0
2224,3984.099999999975,no,0
2225,3352.0699999999765,no,0
2226,8917.539999999937,no,0
2227,4893.899999999967,no,0
2228,5298.049999999964,no,0
2229,2415.489999999997,no,0
2230,1195.650000000002,no,0
2231,4400.259999999969,yes,4
2232,1131.6500000000003,no,0
2233,8440.769999999891,yes,11
2234,7971.569999999906,yes,3
2235,3824.8699999999853,no,0
2236,2880.499999999991,no,0
2237,4941.519999999959,yes,9
2238,2479.4599999999996,no,0
2239,1787.4800000000016,no,0
2240,5413.199999999956,yes,10
2241,1505.6700000000035,no,0
2242,1239.070000000002,no,0
2243,4019.7099999999873,no,0
2244,5477.19999999998,yes,1
2245,4614.019999999977,no,0
2246,321.34999999999997,no,0
2247,3992.669999999982,no,0
2248,937.2300000000006,no,0
2249,181.50999999999996,no,0
2250,2333.1599999999994,no,0
2251,2022.5400000000052,no,0
2252,9489.819999999936,no,0
2253,450.32999999999987,no,0
2254,1270.3500000000013,no,0
2255,570.0300000000001,no,0
2256,1497.5600000000018,no,0
2257,791.5400000000004,no,0
2258,1574.9400000000019,no,0
2259,589.1700000000001,no,0
2260,7456.63999999992,yes,4
2261,13379.779999999953,no,0
2262,1491.0000000000025,no,0
2263,5763.969999999958,no,0
2264,16960.589999999946,yes,1
2265,77.44000000000001,no,0
2266,8754.119999999899,no,0
2267,2304.1500000000005,no,0
2268,668.9599999999999,no,0
2269,3273.949999999991,no,0
2270,4728.669999999973,yes,1
2271,361.87999999999994,no,0
2272,2244.1700000000014,no,0
2273,1594.8700000000024,no,0
2274,6974.459999999959,no,0
2275,2789.5099999999943,yes,3
2276,1007.97,no,0
2277,3888.439999999989,no,0
2278,1160.570000000002,no,0
2279,972.4700000000003,no,0
2280,12332.909999999934,yes,13
2281,5008.789999999954,no,0
2282,1103.88,yes,1
2283,1389.3700000000013,no,0
2284,17152.62999999995,yes,2
2285,2057.9000000000024,no,0
2286,989.2600000000001,no,0
2287,833.5100000000003,no,0
2288,2093.060000000001,no,0
2289,2428.0599999999977,no,0
2290,916.9700000000001,no,0
2291,439.0300000000003,no,0
2292,1336.139999999999,no,0
2293,2462.949999999996,no,0
2294,8381.659999999902,no,0
2295,8003.989999999928,no,0
2296,13404.829999999878,no,0
2297,698.3600000000005,no,0
2298,2709.529999999998,no,0
2299,2057.890000000004,no,0
2300,4615.349999999967,no,0
2301,4661.629999999975,no,0
2302,1960.2400000000039,no,0
2303,2158.8500000000004,no,0
2304,240.0899999999999,no,0
2305,6320.6399999999485,yes,15
2306,62.06000000000002,no,0
2307,6009.239999999965,no,0
2308,582.4500000000003,no,0
2309,275.00999999999993,no,0
2310,1389.3200000000013,no,0
2311,1830.8300000000042,no,0
2312,14682.809999999847,no,0
2313,105.68999999999998,no,0
2314,5078.049999999961,yes,3
2315,266.1000000000001,no,0
2316,751.8900000000009,no,0
2317,13967.369999999943,yes,10
2318,10685.719999999927,no,0
2319,1148.6800000000007,no,0
2320,369.59000000000003,no,0
2321,336.09000000000003,no,0
2322,23646.92000000066,yes,3
2323,781.34,no,0
2324,2671.769999999996,yes,5
2325,106.35999999999999,no,0
2326,1322.8700000000003,no,0
2327,1267.7600000000002,no,0
2328,14193.609999999871,no,0
2329,2722.369999999999,no,0
2330,5683.359999999952,yes,3
2331,5903.549999999976,yes,3
2332,353.80000000000007,no,0
2333,270.6,no,0
2334,11955.379999999901,yes,2
2335,1955.250000000005,no,0
2336,2384.250000000001,no,0
2337,11703.96999999993,no,0
2338,2111.5500000000015,no,0
2339,262.42,no,0
2340,2996.81999999999,no,0
2341,5698.379999999962,yes,2
2342,5934.359999999973,yes,2
2343,4627.479999999965,no,0
2344,2690.83999999999,no,0
2345,4278.5099999999775,no,0
2346,1220.380000000002,no,0
2347,3232.5499999999947,yes,1
2348,278.87000000000006,no,0
2349,2100.28,no,0
2350,1915.6500000000037,no,0
2351,16616.77999999988,yes,12
2352,1255.8500000000004,no,0
2353,412.75000000000006,no,0
2354,4821.889999999977,no,0
2355,111.33999999999999,no,0
2356,2159.780000000002,no,0
2357,234.37000000000003,no,0
2358,2423.2499999999977,no,0
2359,2806.2699999999936,no,0
2360,9394.579999999938,no,0
2361,4528.709999999957,no,0
2362,520.2900000000002,no,0
2363,843.7600000000014,no,0
2364,7414.099999999915,yes,2
2365,313.6500000000002,no,0
2366,5500.029999999952,yes,9
2367,4495.529999999975,no,0
2368,1377.6900000000012,no,0
2369,2709.789999999995,no,0
2370,5307.519999999984,yes,8
2371,2138.710000000002,no,0
2372,3208.189999999988,no,0
2373,2585.599999999998,no,0
2374,6249.349999999933,yes,7
2375,2841.399999999993,yes,9
2376,3925.48999999998,no,0
2377,1107.5400000000013,no,0
2378,8311.07999999992,yes,3
2379,1323.3400000000008,no,0
2380,5018.779999999976,yes,19
2381,2185.28,no,0
2382,822.6400000000004,no,0
2383,555.6400000000003,no,0
2384,801.4100000000002,no,0
2385,6158.059999999963,no,0
2386,1056.9599999999996,no,0
2387,865.7000000000006,no,0
2388,1703.0200000000054,no,0
2389,1485.4400000000023,no,0
2390,1046.5900000000015,no,0
2391,633.9200000000003,no,0
2392,1428.9000000000021,no,0
2393,4048.2899999999718,no,0
2394,1538.010000000002,no,0
2395,5262.299999999956,no,0
2396,550.4800000000002,no,0
2397,1095.100000000001,no,0
2398,2035.1000000000033,yes,1
2399,188.49,no,0
2400,14681.31999999988,yes,23
2401,727.4500000000008,no,0
2402,1088.9000000000008,no,0
2403,118.68999999999998,no,0
2404,559.7600000000001,no,0
2405,3425.699999999995,no,0
2406,4860.809999999958,yes,2
2407,6665.219999999988,yes,9
2408,2108.170000000001,no,0
2409,906.5500000000002,no,0
2410,2636.569999999994,no,0
2411,2019.2500000000027,no,0
2412,12763.779999999939,no,0
2413,301.41,no,0
2414,178.68000000000015,no,0
2415,1676.3400000000026,no,0
2416,4422.979999999954,no,0
2417,196.10999999999999,no,0
2418,1572.6100000000024,no,0
2419,1199.3700000000003,no,0
2420,4583.4599999999755,yes,1
2421,8749.759999999924,yes,7
2422,368.07000000000005,no,0
2423,2838.6200000000003,no,0
2424,4122.829999999961,no,0
2425,4361.019999999981,no,0
2426,2437.060000000003,no,0
2427,8725.93999999993,yes,8
2428,323.27,no,0
2429,1807.1600000000021,no,0
2430,1885.950000000003,yes,2
2431,978.8500000000012,no,0
2432,4948.109999999962,no,0
2433,609.75,no,0
2434,771.5100000000002,no,0
2435,3303.850000000005,no,0
2436,972.6800000000009,no,0
2437,4841.939999999957,no,0
2438,3061.5799999999826,no,0
2439,596.8800000000005,no,0
2440,2563.569999999998,no,0
2441,1223.5600000000027,yes,4
2442,624.3299999999998,no,0
2443,4029.189999999989,yes,3
2444,69.94000000000001,no,0
2445,6546.049999999951,no,0
2446,6455.779999999959,no,0
2447,7520.939999999919,no,0
2448,9300.72999999988,yes,10
2449,10866.869999999864,no,0
2450,3060.7699999999945,no,0
2451,8335.739999999909,yes,23
2452,3060.3599999999897,no,0
2453,4551.6799999999575,no,0
2454,392.8700000000001,no,0
2455,5339.029999999955,yes,2
2456,1271.2400000000014,no,0
2457,1540.4700000000025,yes,1
2458,1118.3300000000024,no,0
2459,20671.50000000035,no,0
2460,966.0500000000008,no,0
2461,1051.1000000000015,no,0
2462,11593.059999999889,yes,9
2463,158.42,no,0
2464,1121.4800000000007,no,0
2465,2089.2900000000027,no,0
2466,2581.8199999999974,no,0
2467,12850.559999999881,yes,5
2468,2506.889999999997,no,0
2469,660.9200000000004,no,0
2470,1042.0600000000002,no,0
2471,947.6100000000007,no,0
2472,1220.8100000000013,no,0
2473,330.68,no,0
2474,511.4100000000006,no,0
2475,5079.0199999999595,yes,2
2476,403.26000000000005,no,0
2477,1871.2200000000025,no,0
2478,3354.41999999998,yes,4
2479,14279.699999999972,no,0
2480,1716.0500000000043,no,0
2481,5403.499999999978,yes,3
2482,2728.769999999993,no,0
2483,1770.9100000000042,no,0
2484,7824.639999999914,no,0
2485,1502.200000000004,no,0
2486,3265.5199999999986,no,0
2487,601.2500000000005,no,0
2488,6327.509999999924,yes,11
2489,9403.4199999999,yes,28
2490,699.1600000000002,no,0
2491,950.7700000000006,no,0
2492,2858.8499999999954,no,0
2493,2588.729999999994,no,0
2494,2120.9300000000026,yes,5
2495,209.0,no,0
2496,4339.659999999975,yes,11
2497,7111.979999999936,no,0
2498,2601.5999999999913,no,0
2499,3394.0699999999865,no,0
2500,5486.159999999963,yes,3
